datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,receiver_reference_type,receiver_reference_id
OTN-Global,GMXSNP-59-VR2W-120538-2016,OTN-GlobalV2LGMXSNAPGMXSNP-59-VR2W-120538-2016,VEMCO,VR2W,120538,ManmadePlatform,V2LGMXSNAP_GMXSNP-59
OTN-Global,GMXSNP-60-VR2TX-480101-2016,OTN-GlobalV2LGMXSNAPGMXSNP-60-VR2TX-480101-2016,VEMCO,VR2TX,480101,ManmadePlatform,V2LGMXSNAP_GMXSNP-60
OTN-Global,GMXSNP-M10-VR2TX-480090-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M10-VR2TX-480090-2016,VEMCO,VR2TX,480090,ManmadePlatform,V2LGMXSNAP_GMXSNP-M10
OTN-Global,GMXSNP-M11-VR2TX-480106-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M11-VR2TX-480106-2016,VEMCO,VR2TX,480106,ManmadePlatform,V2LGMXSNAP_GMXSNP-M11
OTN-Global,GMXSNP-M12-VR2TX-480083-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M12-VR2TX-480083-2016,VEMCO,VR2TX,480083,ManmadePlatform,V2LGMXSNAP_GMXSNP-M12
OTN-Global,GMXSNP-M13-VR2TX-480108-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M13-VR2TX-480108-2016,VEMCO,VR2TX,480108,ManmadePlatform,V2LGMXSNAP_GMXSNP-M13
OTN-Global,GMXSNP-M14-VR2TX-480087-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M14-VR2TX-480087-2016,VEMCO,VR2TX,480087,ManmadePlatform,V2LGMXSNAP_GMXSNP-M14
OTN-Global,GMXSNP-M1-VR2W-120541-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M1-VR2W-120541-2016,VEMCO,VR2W,120541,ManmadePlatform,V2LGMXSNAP_GMXSNP-M1
OTN-Global,GMXSNP-M2-VR2TX-480290-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M2-VR2TX-480290-2016,VEMCO,VR2TX,480290,ManmadePlatform,V2LGMXSNAP_GMXSNP-M2
OTN-Global,GMXSNP-M3-VR2W-120543-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M3-VR2W-120543-2016,VEMCO,VR2W,120543,ManmadePlatform,V2LGMXSNAP_GMXSNP-M3
OTN-Global,GMXSNP-M4-VR2TX-480292-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M4-VR2TX-480292-2016,VEMCO,VR2TX,480292,ManmadePlatform,V2LGMXSNAP_GMXSNP-M4
OTN-Global,GMXSNP-M5-VR2W-120531-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M5-VR2W-120531-2016,VEMCO,VR2W,120531,ManmadePlatform,V2LGMXSNAP_GMXSNP-M5
OTN-Global,GMXSNP-M6-VR2W-120540-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M6-VR2W-120540-2016,VEMCO,VR2W,120540,ManmadePlatform,V2LGMXSNAP_GMXSNP-M6
OTN-Global,GMXSNP-M7-VR2W-120542-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M7-VR2W-120542-2016,VEMCO,VR2W,120542,ManmadePlatform,V2LGMXSNAP_GMXSNP-M7
OTN-Global,GMXSNP-M8-VR2W-120534-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M8-VR2W-120534-2016,VEMCO,VR2W,120534,ManmadePlatform,V2LGMXSNAP_GMXSNP-M8
OTN-Global,GMXSNP-M9-VR2W-122418-2016,OTN-GlobalV2LGMXSNAPGMXSNP-M9-VR2W-122418-2016,VEMCO,VR2W,122418,ManmadePlatform,V2LGMXSNAP_GMXSNP-M9
OTN-Global,GMXSNP-01-VR2TX-480108-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-01-VR2TX-480108-2016_02,VEMCO,VR2TX,480108,ManmadePlatform,V2LGMXSNAP_GMXSNP-01
OTN-Global,GMXSNP-02-VR2W-120534-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-02-VR2W-120534-2016_02,VEMCO,VR2W,120534,ManmadePlatform,V2LGMXSNAP_GMXSNP-02
OTN-Global,GMXSNP-03-VR2W-120531-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-03-VR2W-120531-2016_02,VEMCO,VR2W,120531,ManmadePlatform,V2LGMXSNAP_GMXSNP-03
OTN-Global,GMXSNP-04-VR2W-122418-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-04-VR2W-122418-2016_02,VEMCO,VR2W,122418,ManmadePlatform,V2LGMXSNAP_GMXSNP-04
OTN-Global,GMXSNP-05-VR2W-120542-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-05-VR2W-120542-2016_02,VEMCO,VR2W,120542,ManmadePlatform,V2LGMXSNAP_GMXSNP-05
OTN-Global,GMXSNP-06-VR2W-120543-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-06-VR2W-120543-2016_02,VEMCO,VR2W,120543,ManmadePlatform,V2LGMXSNAP_GMXSNP-06
OTN-Global,SBX012-VR2W-104383-4,OTN-GlobalASFSBX012-VR2W-104383-4,VEMCO,VR2W,104383,ManmadePlatform,ASF_SBX012
OTN-Global,SBX013-VR2W-105268-4,OTN-GlobalASFSBX013-VR2W-105268-4,VEMCO,VR2W,105268,ManmadePlatform,ASF_SBX013
OTN-Global,SBX014-VR2W-105269-4,OTN-GlobalASFSBX014-VR2W-105269-4,VEMCO,VR2W,105269,ManmadePlatform,ASF_SBX014
OTN-Global,SBX015-VR2W-105270-4,OTN-GlobalASFSBX015-VR2W-105270-4,VEMCO,VR2W,105270,ManmadePlatform,ASF_SBX015
OTN-Global,SBX016-VR2W-105271-4,OTN-GlobalASFSBX016-VR2W-105271-4,VEMCO,VR2W,105271,ManmadePlatform,ASF_SBX016
OTN-Global,SBX017-VR2W-120019-4,OTN-GlobalASFSBX017-VR2W-120019-4,VEMCO,VR2W,120019,ManmadePlatform,ASF_SBX017
OTN-Global,SBX018-VR2W-109523-4,OTN-GlobalASFSBX018-VR2W-109523-4,VEMCO,VR2W,109523,ManmadePlatform,ASF_SBX018
OTN-Global,SBX019-VR2W-105274-4,OTN-GlobalASFSBX019-VR2W-105274-4,VEMCO,VR2W,105274,ManmadePlatform,ASF_SBX019
OTN-Global,SBX020-VR2W-105275-4,OTN-GlobalASFSBX020-VR2W-105275-4,VEMCO,VR2W,105275,ManmadePlatform,ASF_SBX020
OTN-Global,SBX023-VR2W-124880-4,OTN-GlobalASFSBX023-VR2W-124880-4,VEMCO,VR2W,124880,ManmadePlatform,ASF_SBX023
OTN-Global,SBX025-VR2W-105277-4,OTN-GlobalASFSBX025-VR2W-105277-4,VEMCO,VR2W,105277,ManmadePlatform,ASF_SBX025
OTN-Global,SBX026-VR2W-100702-4,OTN-GlobalASFSBX026-VR2W-100702-4,VEMCO,VR2W,100702,ManmadePlatform,ASF_SBX026
OTN-Global,SBXPODLB-VR4-250230-3,OTN-GlobalASFSBXPODLB-VR4-250230-3,VEMCO,VR4,250230,ManmadePlatform,ASF_SBX-PODLB
OTN-Global,SBXPODLB-Benthic pod-162-3,OTN-GlobalASFSBXPODLB-Benthic pod-162-3,Satlantic,Benthic Pod,BENTHIC POD-162,ManmadePlatform,ASF_SBX-PODLB
OTN-Global,ASF-CB17-2016-VR2W-120004,OTN-GlobalASFASF-CB17-2016-VR2W-120004,VEMCO,VR2W,120004,ManmadePlatform,ASF_CB17-2016
OTN-Global,ASF-CB18-2016-VR2AR-545728,OTN-GlobalASFASF-CB18-2016-VR2AR-545728,VEMCO,VR2AR,545728,ManmadePlatform,ASF_CB18-2016
OTN-Global,SBX-PODLB-Benthic pod-91-2,OTN-GlobalASFSBX-PODLB-Benthic pod-91-2,Satlantic,Benthic Pod,Benthic pod-91,ManmadePlatform,ASF_SBX-PODLB
OTN-Global,SBXPODNL-VR4-250216-3,OTN-GlobalASFSBXPODNL-VR4-250216-3,VEMCO,VR4,250216,ManmadePlatform,ASF_SBX-PODNL
OTN-Global,SBXPODNL-Benthic pod-164-3,OTN-GlobalASFSBXPODNL-Benthic pod-164-3,Satlantic,Benthic Pod,BENTHIC POD-164,ManmadePlatform,ASF_SBX-PODNL
OTN-Global,ASF-CB19-2016-VR2AR-545729,OTN-GlobalASFASF-CB19-2016-VR2AR-545729,VEMCO,VR2AR,545729,ManmadePlatform,ASF_CB19-2016
OTN-Global,ASF-CB20-2016-VR2AR-545730,OTN-GlobalASFASF-CB20-2016-VR2AR-545730,VEMCO,VR2AR,545730,ManmadePlatform,ASF_CB20-2016
OTN-Global,ASF-CB21-2016-VR2W-120005,OTN-GlobalASFASF-CB21-2016-VR2W-120005,VEMCO,VR2W,120005,ManmadePlatform,ASF_CB21-2016
OTN-Global,ASF-CB2-2016-VR2W-113162,OTN-GlobalASFASF-CB2-2016-VR2W-113162,VEMCO,VR2W,113162,ManmadePlatform,ASF_CB2-2016
OTN-Global,ASF-CB22-2016-VR2W-103123,OTN-GlobalASFASF-CB22-2016-VR2W-103123,VEMCO,VR2W,103123,ManmadePlatform,ASF_CB22-2016
OTN-Global,ASF-CB23-2016-VR2W-120007,OTN-GlobalASFASF-CB23-2016-VR2W-120007,VEMCO,VR2W,120007,ManmadePlatform,ASF_CB23-2016
OTN-Global,ASF-CB24-2016-VR2W-120008,OTN-GlobalASFASF-CB24-2016-VR2W-120008,VEMCO,VR2W,120008,ManmadePlatform,ASF_CB24-2016
OTN-Global,ASF-CB25-2016-VR2W-120009,OTN-GlobalASFASF-CB25-2016-VR2W-120009,VEMCO,VR2W,120009,ManmadePlatform,ASF_CB25-2016
OTN-Global,ASF-CB26-2016-VR2W-120011,OTN-GlobalASFASF-CB26-2016-VR2W-120011,VEMCO,VR2W,120011,ManmadePlatform,ASF_CB26-2016
OTN-Global,ASF-CB27-2016-VR2W-120012,OTN-GlobalASFASF-CB27-2016-VR2W-120012,VEMCO,VR2W,120012,ManmadePlatform,ASF_CB27-2016
OTN-Global,ASF-CB28-2016-VR2W-103136,OTN-GlobalASFASF-CB28-2016-VR2W-103136,VEMCO,VR2W,103136,ManmadePlatform,ASF_CB28-2016
OTN-Global,ASF-CB3-2016-VR2W-113163,OTN-GlobalASFASF-CB3-2016-VR2W-113163,VEMCO,VR2W,113163,ManmadePlatform,ASF_CB3-2016
OTN-Global,ASF-CB4-2016-VR2W-113164,OTN-GlobalASFASF-CB4-2016-VR2W-113164,VEMCO,VR2W,113164,ManmadePlatform,ASF_CB4-2016
OTN-Global,ASF-CB5-2016-VR2W-113165,OTN-GlobalASFASF-CB5-2016-VR2W-113165,VEMCO,VR2W,113165,ManmadePlatform,ASF_CB5-2016
OTN-Global,ASF-CB6-2016-VR2W-113166,OTN-GlobalASFASF-CB6-2016-VR2W-113166,VEMCO,VR2W,113166,ManmadePlatform,ASF_CB6-2016
OTN-Global,ASF-CB7-2016-VR2W-113167,OTN-GlobalASFASF-CB7-2016-VR2W-113167,VEMCO,VR2W,113167,ManmadePlatform,ASF_CB7-2016
OTN-Global,ASF-CB8-2016-VR2W-113168,OTN-GlobalASFASF-CB8-2016-VR2W-113168,VEMCO,VR2W,113168,ManmadePlatform,ASF_CB8-2016
OTN-Global,ASF-CB9-2016-VR2W-113170,OTN-GlobalASFASF-CB9-2016-VR2W-113170,VEMCO,VR2W,113170,ManmadePlatform,ASF_CB9-2016
OTN-Global,GMXSNP-07-VR2W-120541-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-07-VR2W-120541-2016_02,VEMCO,VR2W,120541,ManmadePlatform,V2LGMXSNAP_GMXSNP-07
OTN-Global,GMXSNP-08-VR2W-120540-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-08-VR2W-120540-2016_02,VEMCO,VR2W,120540,ManmadePlatform,V2LGMXSNAP_GMXSNP-08
OTN-Global,GMXSNP-09-VR2TX-480081-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-09-VR2TX-480081-2016_02,VEMCO,VR2TX,480081,ManmadePlatform,V2LGMXSNAP_GMXSNP-09
OTN-Global,GMXSNP-10-VR2TX-480106-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-10-VR2TX-480106-2016_02,VEMCO,VR2TX,480106,ManmadePlatform,V2LGMXSNAP_GMXSNP-10
OTN-Global,GMXSNP-11-VR2TX-480103-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-11-VR2TX-480103-2016_02,VEMCO,VR2TX,480103,ManmadePlatform,V2LGMXSNAP_GMXSNP-11
OTN-Global,GMXSNP-12-VR2TX-480087-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-12-VR2TX-480087-2016_02,VEMCO,VR2TX,480087,ManmadePlatform,V2LGMXSNAP_GMXSNP-12
OTN-Global,GMXSNP-13-VR2TX-480092-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-13-VR2TX-480092-2016_02,VEMCO,VR2TX,480092,ManmadePlatform,V2LGMXSNAP_GMXSNP-13
OTN-Global,GMXSNP-14-VR2TX-480083-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-14-VR2TX-480083-2016_02,VEMCO,VR2TX,480083,ManmadePlatform,V2LGMXSNAP_GMXSNP-14
OTN-Global,GMXSNP-15-VR2TX-480093-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-15-VR2TX-480093-2016_02,VEMCO,VR2TX,480093,ManmadePlatform,V2LGMXSNAP_GMXSNP-15
OTN-Global,GMXSNP-16-VR2TX-480290-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-16-VR2TX-480290-2016_02,VEMCO,VR2TX,480290,ManmadePlatform,V2LGMXSNAP_GMXSNP-16
OTN-Global,GMXSNP-17-VR2TX-480289-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-17-VR2TX-480289-2016_02,VEMCO,VR2TX,480289,ManmadePlatform,V2LGMXSNAP_GMXSNP-17
OTN-Global,GMXSNP-18-VR2TX-480292-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-18-VR2TX-480292-2016_02,VEMCO,VR2TX,480292,ManmadePlatform,V2LGMXSNAP_GMXSNP-18
OTN-Global,GMXSNP-19-VR2TX-480287-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-19-VR2TX-480287-2016_02,VEMCO,VR2TX,480287,ManmadePlatform,V2LGMXSNAP_GMXSNP-19
OTN-Global,GMXSNP-20-VR2TX-480090-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-20-VR2TX-480090-2016_02,VEMCO,VR2TX,480090,ManmadePlatform,V2LGMXSNAP_GMXSNP-20
OTN-Global,GMXSNP-21-VR2TX-480107-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-21-VR2TX-480107-2016_02,VEMCO,VR2TX,480107,ManmadePlatform,V2LGMXSNAP_GMXSNP-21
OTN-Global,GMXSNP-22-VR2TX-480295-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-22-VR2TX-480295-2016_02,VEMCO,VR2TX,480295,ManmadePlatform,V2LGMXSNAP_GMXSNP-22
OTN-Global,GMXSNP-23-VR2TX-480089-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-23-VR2TX-480089-2016_02,VEMCO,VR2TX,480089,ManmadePlatform,V2LGMXSNAP_GMXSNP-23
OTN-Global,GMXSNP-24-VR2TX-480084-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-24-VR2TX-480084-2016_02,VEMCO,VR2TX,480084,ManmadePlatform,V2LGMXSNAP_GMXSNP-24
OTN-Global,GMXSNP-25-VR2TX-480085-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-25-VR2TX-480085-2016_02,VEMCO,VR2TX,480085,ManmadePlatform,V2LGMXSNAP_GMXSNP-25
OTN-Global,GMXSNP-26-VR2TX-480299-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-26-VR2TX-480299-2016_02,VEMCO,VR2TX,480299,ManmadePlatform,V2LGMXSNAP_GMXSNP-26
OTN-Global,GMXSNP-27-VR2TX-480286-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-27-VR2TX-480286-2016_02,VEMCO,VR2TX,480286,ManmadePlatform,V2LGMXSNAP_GMXSNP-27
OTN-Global,GMXSNP-28-VR2TX-480098-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-28-VR2TX-480098-2016_02,VEMCO,VR2TX,480098,ManmadePlatform,V2LGMXSNAP_GMXSNP-28
OTN-Global,GMXSNP-29-VR2TX-480096-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-29-VR2TX-480096-2016_02,VEMCO,VR2TX,480096,ManmadePlatform,V2LGMXSNAP_GMXSNP-29
OTN-Global,GMXSNP-30-VR2TX-480102-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-30-VR2TX-480102-2016_02,VEMCO,VR2TX,480102,ManmadePlatform,V2LGMXSNAP_GMXSNP-30
OTN-Global,GMXSNP-31-VR2TX-480298-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-31-VR2TX-480298-2016_02,VEMCO,VR2TX,480298,ManmadePlatform,V2LGMXSNAP_GMXSNP-31
OTN-Global,GMXSNP-32-VR2TX-480100-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-32-VR2TX-480100-2016_02,VEMCO,VR2TX,480100,ManmadePlatform,V2LGMXSNAP_GMXSNP-32
OTN-Global,GMXSNP-33-VR2TX-480101-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-33-VR2TX-480101-2016_02,VEMCO,VR2TX,480101,ManmadePlatform,V2LGMXSNAP_GMXSNP-33
OTN-Global,GMXSNP-34-VR2TX-480088-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-34-VR2TX-480088-2016_02,VEMCO,VR2TX,480088,ManmadePlatform,V2LGMXSNAP_GMXSNP-34
OTN-Global,GMXSNP-35-VR2TX-480288-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-35-VR2TX-480288-2016_02,VEMCO,VR2TX,480288,ManmadePlatform,V2LGMXSNAP_GMXSNP-35
OTN-Global,GMXSNP-36-VR2TX-480297-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-36-VR2TX-480297-2016_02,VEMCO,VR2TX,480297,ManmadePlatform,V2LGMXSNAP_GMXSNP-36
OTN-Global,GMXSNP-37-VR2TX-480294-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-37-VR2TX-480294-2016_02,VEMCO,VR2TX,480294,ManmadePlatform,V2LGMXSNAP_GMXSNP-37
OTN-Global,GMXSNP-38-VR2TX-480097-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-38-VR2TX-480097-2016_02,VEMCO,VR2TX,480097,ManmadePlatform,V2LGMXSNAP_GMXSNP-38
OTN-Global,GMXSNP-39-VR2TX-480099-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-39-VR2TX-480099-2016_02,VEMCO,VR2TX,480099,ManmadePlatform,V2LGMXSNAP_GMXSNP-39
OTN-Global,GMXSNP-40-VR2TX-480094-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-40-VR2TX-480094-2016_02,VEMCO,VR2TX,480094,ManmadePlatform,V2LGMXSNAP_GMXSNP-40
OTN-Global,GMXSNP-41-VR2TX-480091-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-41-VR2TX-480091-2016_02,VEMCO,VR2TX,480091,ManmadePlatform,V2LGMXSNAP_GMXSNP-41
OTN-Global,GMXSNP-42-VR2TX-480105-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-42-VR2TX-480105-2016_02,VEMCO,VR2TX,480105,ManmadePlatform,V2LGMXSNAP_GMXSNP-42
OTN-Global,GMXSNP-43-VR2TX-480082-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-43-VR2TX-480082-2016_02,VEMCO,VR2TX,480082,ManmadePlatform,V2LGMXSNAP_GMXSNP-43
OTN-Global,GMXSNP-44-VR2TX-480104-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-44-VR2TX-480104-2016_02,VEMCO,VR2TX,480104,ManmadePlatform,V2LGMXSNAP_GMXSNP-44
OTN-Global,GMXSNP-45-VR2TX-480291-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-45-VR2TX-480291-2016_02,VEMCO,VR2TX,480291,ManmadePlatform,V2LGMXSNAP_GMXSNP-45
OTN-Global,GMXSNP-46-VR2TX-480086-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-46-VR2TX-480086-2016_02,VEMCO,VR2TX,480086,ManmadePlatform,V2LGMXSNAP_GMXSNP-46
OTN-Global,GMXSNP-47-VR2TX-480293-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-47-VR2TX-480293-2016_02,VEMCO,VR2TX,480293,ManmadePlatform,V2LGMXSNAP_GMXSNP-47
OTN-Global,GMXSNP-48-VR2TX-480296-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-48-VR2TX-480296-2016_02,VEMCO,VR2TX,480296,ManmadePlatform,V2LGMXSNAP_GMXSNP-48
OTN-Global,GMXSNP-49-VR2TX-480079-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-49-VR2TX-480079-2016_02,VEMCO,VR2TX,480079,ManmadePlatform,V2LGMXSNAP_GMXSNP-49
OTN-Global,GMXSNP-50-VR2TX-480300-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-50-VR2TX-480300-2016_02,VEMCO,VR2TX,480300,ManmadePlatform,V2LGMXSNAP_GMXSNP-50
OTN-Global,GMXSNP-51-VR2TX-480095-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-51-VR2TX-480095-2016_02,VEMCO,VR2TX,480095,ManmadePlatform,V2LGMXSNAP_GMXSNP-51
OTN-Global,GMXSNP-52-VR2TX-480080-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-52-VR2TX-480080-2016_02,VEMCO,VR2TX,480080,ManmadePlatform,V2LGMXSNAP_GMXSNP-52
OTN-Global,GMXSNP-53-VR2W-120536-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-53-VR2W-120536-2016_02,VEMCO,VR2W,120536,ManmadePlatform,V2LGMXSNAP_GMXSNP-53
OTN-Global,GMXSNP-54-VR2W-120544-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-54-VR2W-120544-2016_02,VEMCO,VR2W,120544,ManmadePlatform,V2LGMXSNAP_GMXSNP-54
OTN-Global,GMXSNP-55-VR2W-120546-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-55-VR2W-120546-2016_02,VEMCO,VR2W,120546,ManmadePlatform,V2LGMXSNAP_GMXSNP-55
OTN-Global,GMXSNP-56-VR2W-120545-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-56-VR2W-120545-2016_02,VEMCO,VR2W,120545,ManmadePlatform,V2LGMXSNAP_GMXSNP-56
OTN-Global,GMXSNP-57-VR2W-120533-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-57-VR2W-120533-2016_02,VEMCO,VR2W,120533,ManmadePlatform,V2LGMXSNAP_GMXSNP-57
OTN-Global,GMXSNP-58-VR2W-120539-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-58-VR2W-120539-2016_02,VEMCO,VR2W,120539,ManmadePlatform,V2LGMXSNAP_GMXSNP-58
OTN-Global,GMXSNP-59-VR2W-120538-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-59-VR2W-120538-2016_02,VEMCO,VR2W,120538,ManmadePlatform,V2LGMXSNAP_GMXSNP-59
OTN-Global,GMXSNP-60-VR2W-120535-2016_02,OTN-GlobalV2LGMXSNAPGMXSNP-60-VR2W-120535-2016_02,VEMCO,VR2W,120535,ManmadePlatform,V2LGMXSNAP_GMXSNP-60
OTN-Global,V2LGMXSNAP-GMXSNP-01-2017-VR2TX-480289-2017-08-15T11,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-01-2017-VR2TX-480289-2017-08-15T11,VEMCO,VR2TX,480289,ManmadePlatform,V2LGMXSNAP_GMXSNP-01-2017
OTN-Global,V2LGMXSNAP-GMXSNP-02-2017-VR2TX-480082-2017-08-15T11,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-02-2017-VR2TX-480082-2017-08-15T11,VEMCO,VR2TX,480082,ManmadePlatform,V2LGMXSNAP_GMXSNP-02-2017
OTN-Global,V2LGMXSNAP-GMXSNP-03-2017-VR2TX-480107-2017-08-15T11,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-03-2017-VR2TX-480107-2017-08-15T11,VEMCO,VR2TX,480107,ManmadePlatform,V2LGMXSNAP_GMXSNP-03-2017
OTN-Global,V2LGMXSNAP-GMXSNP-04-2017-VR2TX-480096-2017-08-15T10,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-04-2017-VR2TX-480096-2017-08-15T10,VEMCO,VR2TX,480096,ManmadePlatform,V2LGMXSNAP_GMXSNP-04-2017
OTN-Global,V2LGMXSNAP-GMXSNP-05-2017-VR2TX-480092-2017-08-15T10,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-05-2017-VR2TX-480092-2017-08-15T10,VEMCO,VR2TX,480092,ManmadePlatform,V2LGMXSNAP_GMXSNP-05-2017
OTN-Global,V2LGMXSNAP-GMXSNP-06-2017-VR2TX-480297-2017-08-15T10,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-06-2017-VR2TX-480297-2017-08-15T10,VEMCO,VR2TX,480297,ManmadePlatform,V2LGMXSNAP_GMXSNP-06-2017
OTN-Global,V2LGMXSNAP-GMXSNP-07-2017-VR2TX-480099-2017-08-15T10,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-07-2017-VR2TX-480099-2017-08-15T10,VEMCO,VR2TX,480099,ManmadePlatform,V2LGMXSNAP_GMXSNP-07-2017
OTN-Global,V2LGMXSNAP-GMXSNP-08-2017-VR2TX-480296-2017-08-15T11,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-08-2017-VR2TX-480296-2017-08-15T11,VEMCO,VR2TX,480296,ManmadePlatform,V2LGMXSNAP_GMXSNP-08-2017
OTN-Global,V2LGMXSNAP-GMXSNP-09-2017-VR2TX-480098-2017-08-15T11,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-09-2017-VR2TX-480098-2017-08-15T11,VEMCO,VR2TX,480098,ManmadePlatform,V2LGMXSNAP_GMXSNP-09-2017
OTN-Global,V2LGMXSNAP-GMXSNP-10-2017-VR2TX-480290-2017-08-15T12,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-10-2017-VR2TX-480290-2017-08-15T12,VEMCO,VR2TX,480290,ManmadePlatform,V2LGMXSNAP_GMXSNP-10-2017
OTN-Global,V2LGMXSNAP-GMXSNP-11-2017-VR2TX-480007-2017-08-15T12,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-11-2017-VR2TX-480007-2017-08-15T12,VEMCO,VR2TX,480007,ManmadePlatform,V2LGMXSNAP_GMXSNP-11-2017
OTN-Global,V2LGMXSNAP-GMXSNP-12-2017-VR2TX-480101-2017-08-15T12,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-12-2017-VR2TX-480101-2017-08-15T12,VEMCO,VR2TX,480101,ManmadePlatform,V2LGMXSNAP_GMXSNP-12-2017
OTN-Global,V2LGMXSNAP-GMXSNP-13-2017-VR2TX-480105-2017-08-15T12,OTN-GlobalV2LGMXSNAPV2LGMXSNAP-GMXSNP-13-2017-VR2TX-480105-2017-08-15T12,VEMCO,VR2TX,480105,ManmadePlatform,V2LGMXSNAP_GMXSNP-13-2017
